10000;student-10000@xxx.edu;Abc123def?
10001;student-10001@xxx.edu;Abc123def?
10002;student-10002@xxx.edu;Abc123def?
10003;student-10003@xxx.edu;Abc123def?
10004;student-10004@xxx.edu;Abc123def?
10005;student-10005@xxx.edu;Abc123def?
10006;student-10006@xxx.edu;Abc123def?
10007;student-10007@xxx.edu;Abc123def?
10008;student-10008@xxx.edu;Abc123def?
10009;student-10009@xxx.edu;Abc123def?
10010;student-10010@xxx.edu;Abc123def?
10011;student-10011@xxx.edu;Abc123def?
10012;student-10012@xxx.edu;Abc123def?
10013;student-10013@xxx.edu;Abc123def?
10014;student-10014@xxx.edu;Abc123def?
10015;student-10015@xxx.edu;Abc123def?
10016;student-10016@xxx.edu;Abc123def?
10017;student-10017@xxx.edu;Abc123def?
10018;student-10018@xxx.edu;Abc123def?
10019;student-10019@xxx.edu;Abc123def?
10020;student-10020@xxx.edu;Abc123def?
10021;student-10021@xxx.edu;Abc123def?
10022;student-10022@xxx.edu;Abc123def?
10023;student-10023@xxx.edu;Abc123def?
10024;student-10024@xxx.edu;Abc123def?
10025;student-10025@xxx.edu;Abc123def?
10026;student-10026@xxx.edu;Abc123def?
10027;student-10027@xxx.edu;Abc123def?
10028;student-10028@xxx.edu;Abc123def?
10029;student-10029@xxx.edu;Abc123def?
10030;student-10030@xxx.edu;Abc123def?
10031;student-10031@xxx.edu;Abc123def?
10032;student-10032@xxx.edu;Abc123def?
10033;student-10033@xxx.edu;Abc123def?
10034;student-10034@xxx.edu;Abc123def?
10035;student-10035@xxx.edu;Abc123def?
10036;student-10036@xxx.edu;Abc123def?
10037;student-10037@xxx.edu;Abc123def?
10038;student-10038@xxx.edu;Abc123def?
10039;student-10039@xxx.edu;Abc123def?
10040;student-10040@xxx.edu;Abc123def?
10041;student-10041@xxx.edu;Abc123def?
10042;student-10042@xxx.edu;Abc123def?
10043;student-10043@xxx.edu;Abc123def?
10044;student-10044@xxx.edu;Abc123def?
10045;student-10045@xxx.edu;Abc123def?
10046;student-10046@xxx.edu;Abc123def?
10047;student-10047@xxx.edu;Abc123def?
10048;student-10048@xxx.edu;Abc123def?
10049;student-10049@xxx.edu;Abc123def?
10050;student-10050@xxx.edu;Abc123def?
10051;student-10051@xxx.edu;Abc123def?
10052;student-10052@xxx.edu;Abc123def?
10053;student-10053@xxx.edu;Abc123def?
10054;student-10054@xxx.edu;Abc123def?
10055;student-10055@xxx.edu;Abc123def?
10056;student-10056@xxx.edu;Abc123def?
10057;student-10057@xxx.edu;Abc123def?
10058;student-10058@xxx.edu;Abc123def?
10059;student-10059@xxx.edu;Abc123def?
10060;student-10060@xxx.edu;Abc123def?
10061;student-10061@xxx.edu;Abc123def?
10062;student-10062@xxx.edu;Abc123def?
10063;student-10063@xxx.edu;Abc123def?
10064;student-10064@xxx.edu;Abc123def?
10065;student-10065@xxx.edu;Abc123def?
10066;student-10066@xxx.edu;Abc123def?
10067;student-10067@xxx.edu;Abc123def?
10068;student-10068@xxx.edu;Abc123def?
10069;student-10069@xxx.edu;Abc123def?
10070;student-10070@xxx.edu;Abc123def?
10071;student-10071@xxx.edu;Abc123def?
10072;student-10072@xxx.edu;Abc123def?
10073;student-10073@xxx.edu;Abc123def?
10074;student-10074@xxx.edu;Abc123def?
10075;student-10075@xxx.edu;Abc123def?
10076;student-10076@xxx.edu;Abc123def?
10077;student-10077@xxx.edu;Abc123def?
10078;student-10078@xxx.edu;Abc123def?
10079;student-10079@xxx.edu;Abc123def?
10080;student-10080@xxx.edu;Abc123def?
10081;student-10081@xxx.edu;Abc123def?
10082;student-10082@xxx.edu;Abc123def?
10083;student-10083@xxx.edu;Abc123def?
10084;student-10084@xxx.edu;Abc123def?
10085;student-10085@xxx.edu;Abc123def?
10086;student-10086@xxx.edu;Abc123def?
10087;student-10087@xxx.edu;Abc123def?
10088;student-10088@xxx.edu;Abc123def?
10089;student-10089@xxx.edu;Abc123def?
10090;student-10090@xxx.edu;Abc123def?
10091;student-10091@xxx.edu;Abc123def?
10092;student-10092@xxx.edu;Abc123def?
10093;student-10093@xxx.edu;Abc123def?
10094;student-10094@xxx.edu;Abc123def?
10095;student-10095@xxx.edu;Abc123def?
10096;student-10096@xxx.edu;Abc123def?
10097;student-10097@xxx.edu;Abc123def?
10098;student-10098@xxx.edu;Abc123def?
10099;student-10099@xxx.edu;Abc123def?
10100;student-10100@xxx.edu;Abc123def?
10101;student-10101@xxx.edu;Abc123def?
10102;student-10102@xxx.edu;Abc123def?
10103;student-10103@xxx.edu;Abc123def?
10104;student-10104@xxx.edu;Abc123def?
10105;student-10105@xxx.edu;Abc123def?
10106;student-10106@xxx.edu;Abc123def?
10107;student-10107@xxx.edu;Abc123def?
10108;student-10108@xxx.edu;Abc123def?
10109;student-10109@xxx.edu;Abc123def?
10110;student-10110@xxx.edu;Abc123def?
10111;student-10111@xxx.edu;Abc123def?
10112;student-10112@xxx.edu;Abc123def?
10113;student-10113@xxx.edu;Abc123def?
10114;student-10114@xxx.edu;Abc123def?
10115;student-10115@xxx.edu;Abc123def?
10116;student-10116@xxx.edu;Abc123def?
10117;student-10117@xxx.edu;Abc123def?
10118;student-10118@xxx.edu;Abc123def?
10119;student-10119@xxx.edu;Abc123def?
10120;student-10120@xxx.edu;Abc123def?
10121;student-10121@xxx.edu;Abc123def?
10122;student-10122@xxx.edu;Abc123def?
10123;student-10123@xxx.edu;Abc123def?
10124;student-10124@xxx.edu;Abc123def?
10125;student-10125@xxx.edu;Abc123def?
10126;student-10126@xxx.edu;Abc123def?
10127;student-10127@xxx.edu;Abc123def?
10128;student-10128@xxx.edu;Abc123def?
10129;student-10129@xxx.edu;Abc123def?
10130;student-10130@xxx.edu;Abc123def?
10131;student-10131@xxx.edu;Abc123def?
10132;student-10132@xxx.edu;Abc123def?
10133;student-10133@xxx.edu;Abc123def?
10134;student-10134@xxx.edu;Abc123def?
10135;student-10135@xxx.edu;Abc123def?
10136;student-10136@xxx.edu;Abc123def?
10137;student-10137@xxx.edu;Abc123def?
10138;student-10138@xxx.edu;Abc123def?
10139;student-10139@xxx.edu;Abc123def?
10140;student-10140@xxx.edu;Abc123def?
10141;student-10141@xxx.edu;Abc123def?
10142;student-10142@xxx.edu;Abc123def?
10143;student-10143@xxx.edu;Abc123def?
10144;student-10144@xxx.edu;Abc123def?
10145;student-10145@xxx.edu;Abc123def?
10146;student-10146@xxx.edu;Abc123def?
10147;student-10147@xxx.edu;Abc123def?
10148;student-10148@xxx.edu;Abc123def?
10149;student-10149@xxx.edu;Abc123def?
10150;student-10150@xxx.edu;Abc123def?
10151;student-10151@xxx.edu;Abc123def?
10152;student-10152@xxx.edu;Abc123def?
10153;student-10153@xxx.edu;Abc123def?
10154;student-10154@xxx.edu;Abc123def?
10155;student-10155@xxx.edu;Abc123def?
10156;student-10156@xxx.edu;Abc123def?
10157;student-10157@xxx.edu;Abc123def?
10158;student-10158@xxx.edu;Abc123def?
10159;student-10159@xxx.edu;Abc123def?
10160;student-10160@xxx.edu;Abc123def?
10161;student-10161@xxx.edu;Abc123def?
10162;student-10162@xxx.edu;Abc123def?
